Get�tigt am Datum;Betrag;Quelle;Zahlungsweise;Projekt;Kontakt-ID;Vorname;Nachname;Unternehmen;M�chte Brief-Mailing;M�chte E-Mail-Newsletter;Keine E-Mails senden;Keine Briefe senden;Keine Anrufe;Geburtsdatum;Kontakt-Tags;Person erstellt am;PLZ;Stadt;Land;E-Mail-Adresse;Telefon;01-Anrede Couvert;02-Anredeform
02.12.2021;300,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;2fc5050722487e12529b3fefe6b459c316bd671932b8e2bf6d2d773fea5bba7b;Ester;Weber;;Ja;Ja;Nein;Nein;Nein;1968;Euro, Pate, Ausland;20.05.2021;51674;Wiehl;Deutschland;ester.weber@gmail.com;+41 22 317 98 49;Frau;Du1
02.12.2021;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;52e218f28300c0599e8c2e834e531038db2373701a3aed0feb26f4e655b0a47d;Jeton;Hoffmann;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam;13.05.2020;5644;Auw;;;055 901 06 60;Herr und Frau;Du2
02.12.2021;150,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;fff76bcc8ae5dc59933cb325aedf1cd1e17566eec9d1c41358937ef2e086b3fc;Liridon;Maier;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Gesch�ft Mitarbeiter;13.05.2020;6330;Zug;;;041 534 53 18;Herr;Sie
02.12.2021;6,93;Mailing;Bank�berweisung Patenschaften;Allgemein;2fc5050722487e12529b3fefe6b459c316bd671932b8e2bf6d2d773fea5bba7b;Ester;Weber;;Ja;Ja;Nein;Nein;Nein;1968;Euro, Pate, Ausland;20.05.2021;51674;Wiehl;Deutschland;ester.weber@gmail.com;+41 22 317 98 49;Frau;Du1
02.12.2021;9,28;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;2d6f03cae5a0a27e7a4a03c762322af15978ee2d2d39b98eb9489e4c71b9a1ec;Denise;Burri;;Nein;Ja;Nein;Ja;Ja;;Ausland;15.01.2022;15526;Bad Saarow;Deutschland;denise.burri@yahoo.com;;Herr;Sie
02.12.2021;105,08;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;e8c71f04f8575b905639058ec1ba6b1e64ea38527cead14898a8f2bf0b23dd89;Pauline;Maier;;Nein;Ja;Nein;Ja;Ja;;Ausland;18.01.2022;6774;Muldestausee;Deutschland;pauline.maier@yahoo.com;;Frau;Sie
01.12.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;aab369964c9c0caab16120c24d0c19ff60a315926caf8129944a95f197eb486a;Josefina;Schoch;;Ja;Ja;Nein;Nein;Nein;2000;Pate;28.12.2020;3465;D�rrenroth;;josefina.schoch@hotmail.com;;Frau;Sie
01.12.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;c06d77aa47278fe61f2486a3151877ed6400a994133d0e295c128337e4bd218f;Frederik;Bucher;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6652;Tegna;;;043 673 99 29;Frau;Du1
01.12.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;c06d77aa47278fe61f2486a3151877ed6400a994133d0e295c128337e4bd218f;Frederik;Bucher;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6652;Tegna;;;043 673 99 29;Frau;Du1
01.12.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;17eba4d23c7261453e459c32962e760ba19ab28eb15c8f0fb3b6da6858ab05e2;Gerold;Friedli;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6318;Walchwil;;gerold.friedli@gmail.com;+41 31 058 91 39;Herr und Frau;Du2
01.12.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;cd59c18be2abb8060c697dd80f9eda45ae02873b78feb29bde55a042988a2a76;Patr�cia;Gloor;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;8405;Winterthur;;patrcia.gloor@hotmail.com;;Frau;Du1
01.12.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;639517e5d548fd9f9fb6d8d14279df86f9e1cbf66a9f15bd77c8b192c85e3c65;Gaia;Gloor;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5703;Seon;;gaia.gloor@hotmail.com;022 655 56 95;Frau;Du1
01.12.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;bf1679e3c6515ce4876e4a55c631cb343f045050dae3d4e07d3c6033b968a58b;Natasha;Kohler;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;16.09.2021;66701;Beckingen;Deutschland;natasha.kohler@hotmail.com;;Frau;Sie
01.12.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;98933bafcf195138b45560b4a8d83078f2e466c2045271fdfc57b43fed8e979b;Jules;Schumacher;;Nein;Nein;Ja;Ja;Ja;;Euro, Ausland, Dauerspender;13.05.2020;27318;Hoya/Weser;Deutschland;;043 428 11 25;Frau;Du1
01.12.2021;3000,00;Kirchen, Vereine, Geburtstage;Bank�berweisung Vereinskonto;Allgemein;46067df993856511223411b195b57da81929bb9151bf50f15149d9f0cb3f9733;Jakub;Fl�ckiger;;Ja;Ja;Nein;Nein;Nein;;Kirchen;07.12.2021;8304;Wallisellen;;jakub.flckiger@hotmail.com;;Frau;Sie
01.12.2021;1500,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;0791b27828f8043393a580749d2eecd0340b89e8a23946531ef8ce900257a3fb;Leana;Meier;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;6332;Hagendorn;;leana.meier@hotmail.com;;Familie;Du2
01.12.2021;300,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;eae98746ea3c2bfd8b4548fd2c8faf6e519cf0f55cf02c221737eccee018b09b;Katia;Betschart;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6315;Ober�geri;;katia.betschart@gmail.com;031 976 29 51;Familie;Du2
01.12.2021;150,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;d8f54a5866830d30fd5c738d1da1445aa06d0791648d9caa3094e9fded16946d;Marion;Hauser;;Ja;Ja;Nein;Nein;Nein;1960;Benefizessen 25, keine Verdankungen, Weihnachtskarte;13.05.2020;5630;Muri;;marion.hauser@yahoo.com;033 874 54 40;Herr und Frau;Du2
01.12.2021;150,00;Online Shop - Nicht ben�tzen;Bank�berweisung Vereinskonto;Warenverkauf;d8f54a5866830d30fd5c738d1da1445aa06d0791648d9caa3094e9fded16946d;Marion;Hauser;;Ja;Ja;Nein;Nein;Nein;1960;Benefizessen 25, keine Verdankungen, Weihnachtskarte;13.05.2020;5630;Muri;;marion.hauser@yahoo.com;033 874 54 40;Herr und Frau;Du2
01.12.2021;1,21;Mailing;Bank�berweisung Patenschaften;Allgemein;bf1679e3c6515ce4876e4a55c631cb343f045050dae3d4e07d3c6033b968a58b;Natasha;Kohler;;Ja;Ja;Nein;Nein;Nein;;Euro, Pate, Ausland;16.09.2021;66701;Beckingen;Deutschland;natasha.kohler@hotmail.com;;Frau;Sie
01.12.2021;1,20;Mailing;Bank�berweisung Patenschaften;Allgemein;98933bafcf195138b45560b4a8d83078f2e466c2045271fdfc57b43fed8e979b;Jules;Schumacher;;Nein;Nein;Ja;Ja;Ja;;Euro, Ausland, Dauerspender;13.05.2020;27318;Hoya/Weser;Deutschland;;043 428 11 25;Frau;Du1
01.12.2021;9,50;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;013a65b53c556f28ea626b7f84a2266827dbd82060261ada8a581ad353a7bca2;Raffael;Thommen;;Ja;Ja;Nein;Nein;Nein;;;15.01.2022;6330;Cham;;raffael.thommen@gmail.com;;Frau;Sie
01.12.2021;4,62;OS Mailing;Bank�berweisung Vereinskonto;Allgemein;098b104f90ce1b8af942ab38b929878a6046b72f7d469d61ef12dd7d4217cb94;Diego;Amrein;;Nein;Nein;Ja;Ja;Ja;;;15.01.2022;5643;Sins;;diego.amrein@yahoo.com;;Herr;Sie
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;74210e1aa80457b560c33d53f686bc2088db2dc675db2f281395d9e5dc095ea1;Ljubisa;M�der;;Ja;Ja;Nein;Nein;Nein;;;06.01.2021;5742;K�lliken;;ljubisa.mder@hotmail.com;+41 61 863 99 18;Frau;Sie
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;a1ab3979e1e79a01465315bb516c1b3f67903bc0c7fa7fdf2044d1229040869f;Emilie;Stalder;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5626;Hermetschwil-Staffeln;;emilie.stalder@gmail.com;+41 24 602 14 25;Herr und Frau;Du2
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;94eee4fd8e2a2324432da92f3a4be9ed5e7e66e09f6236efb8b4f7387b7d383f;Jannik;Meister;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6036;Dierikon;;;+41 56 838 60 96;Frau;Du1
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;6d8666dce9c0214b416a8241a2fa5e5ed87957138d418bb2eaf83d52577f0192;Hamza;K�ser;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5628;Aristau;;hamza.kser@hotmail.com;+41 52 591 07 01;Frau;Du1
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;4af6b9fd1ff8eeb704683ea274a3be2d1e53216325b00eb1e4165469da48f066;Csaba;Fuchs;;Ja;Ja;Nein;Nein;Nein;1980;Pate;13.05.2020;6280;Hochdorf;;csaba.fuchs@hotmail.com;+41 24 876 06 50;Familie;Du2
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;08156aec6e9f68663f58ece057d8a508650239ac6756e2594be61f3ebce64516;Kerstin;Hofer;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen, VM WK, Weihnachtskarte, Pate;13.05.2020;5643;Sins;;kerstin.hofer@hotmail.com;031 073 83 74;Familie;Du2
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;328684310628678ea42e8350c80e4091cd1bb4fa28bfd1ec482fc9d84710c51e;Elsbeth;Gloor;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;1004;Lausanne;;elsbeth.gloor@hotmail.com;+41 43 994 68 85;Herr und Frau;Sie
30.11.2021;100,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;2232b4c38f8e6abbcf87e7d1cf384b88ec90d89ffe7a3167bc77524382f52206;Boris;Lehmann;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Weihnachtskarte, Pate;13.05.2020;8932;Mettmenstetten;;boris.lehmann@hotmail.com;;Herr und Frau;Du2
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;74c6a0aa0a010846b49e8f42c4742f1cc78dd2e2e517b68a6918d99c69c5211f;Jasmin;Iten;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate, Vereinsmitglieder;13.05.2020;5644;Auw;;jasmin.iten@gmail.com;043 879 85 67;Frau;Du1
30.11.2021;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;072915a08995383afb52f14223716e75cb4a8aa1d826ba0990df579a42722a1d;Theresa;Meister;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;6314;Unter�geri;;theresa.meister@gmail.com;;Herr;Sie
30.11.2021;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;ef5cef48ffca8ca304b51ff7b2c0deb8905c7a54d39fe17490dc118a6b3f3b66;Louis;Zbinden;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Pate, Dauerspender;13.05.2020;8912;Obfelden;;louis.zbinden@gmail.com;+41 43 465 42 25;Familie;Du2
30.11.2021;150,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;89ab1cbfb1bd167fc81d727ab4c19360342c08bbe6b6d5c5f38b73590ab5c99a;Marietta;W�thrich;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;8732;Neuhaus;;marietta.wthrich@hotmail.com;;Herr und Frau;Du2
30.11.2021;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;43b3c22d179f9f8b8addf05b68d0588ab70a6423e4d084feca93e736460727b1;Enes;Jost;;Ja;Ja;Nein;Nein;Nein;;Weihnachtskarte;30.11.2021;5643;Sins;;enes.jost@hotmail.com;+41 22 736 16 15;Frau;Du1
30.11.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;22064dc6337786ac5f7388dc4a00eb0875596dbba222efe8285ac572fe9f0821;Silvan;Martin;;Ja;Ja;Nein;Nein;Nein;;;03.12.2021;9443;Widnau;;;043 263 63 60;Herr;Sie
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;94eee4fd8e2a2324432da92f3a4be9ed5e7e66e09f6236efb8b4f7387b7d383f;Jannik;Meister;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6036;Dierikon;;;+41 56 838 60 96;Frau;Du1
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;08156aec6e9f68663f58ece057d8a508650239ac6756e2594be61f3ebce64516;Kerstin;Hofer;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, keine Verdankungen, VM WK, Weihnachtskarte, Pate;13.05.2020;5643;Sins;;kerstin.hofer@hotmail.com;031 073 83 74;Familie;Du2
30.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;74c6a0aa0a010846b49e8f42c4742f1cc78dd2e2e517b68a6918d99c69c5211f;Jasmin;Iten;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate, Vereinsmitglieder;13.05.2020;5644;Auw;;jasmin.iten@gmail.com;043 879 85 67;Frau;Du1
30.11.2021;535,95;Andere;Bank�berweisung Vereinskonto;Allgemein;9425b3e6c1844d66d41a48c2501dc7bae54fc4a03337e191d574c576b4dc8fca;Beate;Merz;;Ja;Ja;Nein;Nein;Nein;;;01.12.2021;5415;Rieden;;;;Frau;Du1
29.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;178eb39f830a3839262c9e38db8a4bdf3ca619aba80050048f224104da1fbb28;Mika;Mettler;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5623;Boswil;;mika.mettler@yahoo.com;021 130 48 06;Familie;Du2
29.11.2021;300,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;1e22c6554ef7a2eb93f7182458416deb73c761091b9dbdefae54c40d8146629a;Annabelle;Meier;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;6006;Luzern;;annabelle.meier@gmail.com;+41 56 334 66 10;Herr;Du1
29.11.2021;600,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;f18844d4ce1fd0940663d920f1e4e2c6957f3e21d6e1a28e27a17e7134139126;Annika;W�thrich;;Ja;Ja;Nein;Nein;Nein;;Gemeinsam, VM WK;13.05.2020;5644;Auw;;annika.wthrich@hotmail.com;;Familie;Du2
29.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;9252127b3a6e8c05dd683e3dc276a6f4c5d85e272cd9843966666c4b6d43900f;Milo;Wettstein;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5632;Buttwil;;milo.wettstein@gmail.com;032 014 26 76;Herr;Du1
29.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;4e5618f105ccaf75086358e04ac085ead1813d3443255b9a05654f61e0c29d6e;Dani�le;Brun;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;3280;Murten;;danile.brun@hotmail.com;+41 34 717 92 01;Frau;Du1
29.11.2021;2590,00;Online Shop - Nicht ben�tzen;Bank�berweisung Patenschaften;Warenverkauf;e3e9c1398af67b41e45a6beb8860eb0a6c72f162e1031efc3ca330355112a522;Gloria;Vogt;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate, Ausland;13.05.2020;91054;Erlangen;Deutschland;gloria.vogt@hotmail.com;+41 52 097 77 99;Herr;Du1
29.11.2021;30,00;Andere;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;98933bafcf195138b45560b4a8d83078f2e466c2045271fdfc57b43fed8e979b;Jules;Schumacher;;Nein;Nein;Ja;Ja;Ja;;Euro, Ausland, Dauerspender;13.05.2020;27318;Hoya/Weser;Deutschland;;043 428 11 25;Frau;Du1
29.11.2021;300,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;d7997e49ef2adf4781ff07371c1cc984841c2a00636563289bfa3ac625eb15bd;Dennis;Eichenberger;;Nein;Nein;Ja;Ja;Ja;;Einzelperson, Weihnachtskarte, Pate;12.08.2021;6331;H�nenberg;;dennis.eichenberger@yahoo.com;;Frau;Du1
29.11.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;6e1751c95f46754e15379d459c140c4615b33a6e5c694bfbea6237e3a23a6708;Naser;Fehr;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen;13.05.2020;3603;Thun;;;;Frau;Sie
29.11.2021;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;3cd5df2d9fb071ebcb2df38635d771c864ab64c4b3eb10d18a811432d2cbd6be;Hartmut;H�fliger;;Nein;Ja;Nein;Ja;Nein;;Einzelperson, Pate, Dauerspender;13.05.2020;6312;Steinhausen;;hartmut.hfliger@hotmail.com;071 293 20 67;Frau;Du1
29.11.2021;50,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;45cff5fd27ba457848ce501388e81ed13562b65f26e3021ed6e33cbbf4458cc3;Melanie;Martin;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Meienberg;;;027 612 78 50;Herr;Sie
29.11.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;45cff5fd27ba457848ce501388e81ed13562b65f26e3021ed6e33cbbf4458cc3;Melanie;Martin;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5643;Meienberg;;;027 612 78 50;Herr;Sie
29.11.2021;250,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;cf348503d228044c3f70ced09485e44578736ee501dfb968397e2742f57dd1d6;C�cilia;Albrecht;;Nein;Nein;Ja;Ja;Nein;;;13.05.2020;9000;St. Gallen;;ccilia.albrecht@gmail.com;+41 71 559 55 12;Frau;Du1
29.11.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;166fa5fbcfaf00e83fc69a7b71674ef8afa4946bcb2cefdf5d054e42a32175a2;Blanka;Marti;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;8907;Wettswil;;blanka.marti@gmail.com;+41 33 400 95 01;Familie;Du2
29.11.2021;150,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;3fdbed196dd0c58c6a90dfd0fca3ed5874d4614d676c330c7b5fbc5de50211a5;Marie-Louise;Z�rcher;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5630;Muri;;marielouise.zrcher@gmail.com;061 098 97 58;Frau;Du1
29.11.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;70e07a02d3b0fe4ff12a21c73175980ee857ddeb76c121c8bacb8fd9ce887cb8;Mergim;Steiner;;Ja;Ja;Nein;Nein;Nein;;Dauerspender;13.05.2020;5643;Sins;;mergim.steiner@gmail.com;;Herr und Frau;Du2
29.11.2021;250,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;b94e958bfb4e12198c8918ae56d1a70044da6ee07efc5a95a20c23e9233e039e;Elvis;Fischer;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;5645;Aettenschwil;;elvis.fischer@gmail.com;;Familie;Du2
29.11.2021;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
29.11.2021;50,00;Online Shop - Nicht ben�tzen;Bank�berweisung Vereinskonto;Warenverkauf;01d6e03e61f91b65a064b1d742130ea2afae075c22fa3d49955ed57d82d0de7b;Domenic;Ernst;;Ja;Ja;Nein;Nein;Nein;1980;Benefizessen 25, Weihnachtskarte, Pate, Vereinsmitglieder;30.11.2021;6331;H�nenberg;;domenic.ernst@yahoo.com;+41 27 187 26 32;Frau;Du2
29.11.2021;0,76;Mailing;Bank�berweisung Patenschaften;Allgemein;98933bafcf195138b45560b4a8d83078f2e466c2045271fdfc57b43fed8e979b;Jules;Schumacher;;Nein;Nein;Ja;Ja;Ja;;Euro, Ausland, Dauerspender;13.05.2020;27318;Hoya/Weser;Deutschland;;043 428 11 25;Frau;Du1
29.11.2021;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
29.11.2021;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
29.11.2021;50,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
29.11.2021;100,00;Paten;Bank�berweisung Vereinskonto;Patenschaften inkl. personenbezogene Spenden;147d1576125d042519d1f398d6a615a2616d0e3d6ddf1788910145f84bd5327b;Catherine;N�f;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;5745;Safenwil;;;062 928 58 93;Herr;Du1
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;ef5cef48ffca8ca304b51ff7b2c0deb8905c7a54d39fe17490dc118a6b3f3b66;Louis;Zbinden;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Pate, Dauerspender;13.05.2020;8912;Obfelden;;louis.zbinden@gmail.com;+41 43 465 42 25;Familie;Du2
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;c35959e902e75668145b5d2ebed1023f8b0c7afc50628e775e57c0ce94fd56b5;Amira;Imhof;;Ja;Ja;Nein;Nein;Nein;;;22.07.2021;5615;Fahrwangen;;amira.imhof@gmail.com;;Frau;Du1
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;35797578d7fce84f940fc00b722d0d0f3395fad594a28cfd1e47cfbf895e3a1f;Josua;Roth;;Ja;Ja;Nein;Nein;Nein;;Pate;13.05.2020;5634;Merenschwand;;josua.roth@hotmail.com;;Familie;Du2
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;ec1528ee019148532876976439c2f091f9bd0cb6a2c3742c9e8ff65b9f43dcb0;Hassan;Aebi;;Nein;Nein;Ja;Ja;Nein;;Einzelperson, Pate;13.05.2020;5630;Muri;;hassan.aebi@hotmail.com;091 816 00 41;Herr;Du1
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;83b8d97d42f06a6e7e891fa0bb6d8d39bb77376dfb782b791a7688abe1c72a98;Omar;Bianchi;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate;13.05.2020;3512;Walkringen;;omar.bianchi@hotmail.com;043 857 86 45;Familie;Du2
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;50445f6659e604f5573a73581c47eb0cf4b022378a4c2a0ff0c6ed6fdc0bcc9a;Jusuf;Schmid;;Ja;Ja;Nein;Nein;Nein;;Weihnachtskarte, Pate;13.05.2020;6318;Walchwil;;jusuf.schmid@gmail.com;;Familie;Du2
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;9b9dd5c1802e9b0546fa08ecdcea0fe823b88b54c1252e2a8a6e478b914c73e3;Annamaria;B�hler;;Ja;Ja;Nein;Nein;Nein;1976;Benefizessen 25, keine Verdankungen, Pate, Vereinsmitglieder, Dauerspender;13.05.2020;6020;Emmenbr�cke;;annamaria.bhler@hotmail.com;021 004 77 19;Frau;Du1
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;1632a86ca1a885a9020f4bdd943912f934ee49dec0eca351558e58b6096ecd14;Livia;Burri;;Ja;Ja;Nein;Nein;Nein;;Benefizessen 25, Pate;13.05.2020;6275;Ballwil;;livia.burri@hotmail.com;;Frau;Du1
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;c104b2d80b213f6da789c46972d52a98d64142e7de05c43c5e979014a7820575;Hans;Tobler;;Nein;Nein;Ja;Ja;Ja;;Einzelperson, Pate;13.05.2020;5643;Sins;;hans.tobler@gmail.com;+41 21 279 47 49;Frau;Du1
26.11.2021;50,00;Paten;Bank�berweisung Patenschaften;Patenschaften inkl. personenbezogene Spenden;34f508ea79ac91875d3e2595213a3a3dcedd655a2c00a9f2276334c993fcf9e1;Dilara;Sch�rer;;Ja;Ja;Nein;Nein;Nein;;Timoun, Pate;13.05.2020;3007;Bern;;dilara.schrer@gmail.com;081 397 30 40;Familie;Du2
26.11.2021;200,00;Mailing;Bank�berweisung Vereinskonto;Allgemein;d959e96b3569585ff5fbf009e474eab689c616b20682e497cd233f00649b134a;Jessica;Fehr;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6042;Dietwil;;jessica.fehr@yahoo.com;;Herr;Du1
26.11.2021;100,00;Mailing;Bank�berweisung Vereinskonto;Bildungsprojekt;48598b116766762c03aeeefcbd958d92976c5c81d44e691080a0aedfaa43dc3a;Julius;Gasser;;Ja;Ja;Nein;Nein;Nein;;;13.05.2020;6042;Dietwil;;julius.gasser@hotmail.com;;Herr;Du1
26.11.2021;1000,00;Mailing;Bank�berweisung Vereinskonto;Camps/Feste/Kinderpr.;0791b27828f8043393a580749d2eecd0340b89e8a23946531ef8ce900257a3fb;Leana;Meier;;Ja;Ja;Nein;Nein;Nein;;keine Verdankungen, Pate, Dauerspender;13.05.2020;6332;Hagendorn;;leana.meier@hotmail.com;;Familie;Du2
